czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
268200,0,1,1,1,1,1,1,44,59,43.52,30.73
268500,1,1,0,0,1,1,0,-90,-63,96.09,12.00
268800,0,0,1,0,0,0,0,-87,49,-28.60,51.83
269100,1,0,1,0,0,1,0,-10,-97,81.02,-22.51
269400,1,0,1,0,0,1,1,4,42,-1.41,24.66
269700,0,0,1,1,0,1,1,-80,-51,-78.26,-92.10
270000,0,1,0,0,0,0,0,86,63,-96.70,-26.10
270300,0,0,1,1,1,1,0,-53,-94,-67.73,-46.27
270600,1,0,0,0,1,1,0,69,45,-70.63,42.31
270900,1,1,0,0,1,1,1,-63,-13,73.28,-31.60
271200,0,0,0,0,0,0,1,41,21,-9.30,80.20
271500,1,0,1,1,0,1,0,-57,-84,-6.09,-71.16
271800,1,1,0,0,0,0,1,-38,0,-81.23,-41.22
272100,0,1,0,1,1,1,0,-53,-31,60.55,45.06
272400,1,0,1,0,0,0,1,94,-53,-21.52,90.90
272700,0,1,1,0,1,0,0,65,40,29.34,31.27
273000,0,0,0,0,0,1,1,-95,96,-40.80,72.39
273300,0,1,1,1,0,0,0,-84,-21,-92.42,23.12
273600,1,0,1,0,1,1,0,-78,34,8.32,39.40
273900,0,0,0,1,1,1,1,-36,-50,-80.77,-95.15
274200,1,0,1,0,1,1,1,-63,-100,-1.88,59.07
274500,0,1,1,1,1,0,1,7,-27,8.45,26.87
274800,1,1,1,0,1,1,0,-33,-86,-50.25,-35.08
275100,1,0,1,1,0,0,0,-13,-14,-77.46,94.06
275400,0,1,0,0,1,1,1,-18,-8,-18.76,-56.16
275700,0,0,0,1,0,1,0,82,-19,27.58,-89.37
276000,1,0,0,1,0,1,1,12,-72,6.21,-37.46
276300,0,0,1,0,0,0,1,-94,-84,3.40,-60.62
276600,1,1,1,0,1,0,0,70,31,97.63,-89.92
276900,0,1,0,0,1,1,1,-64,69,-5.54,88.08
277200,0,0,1,0,0,0,1,59,-60,-91.29,-88.99
277500,1,0,0,0,1,1,0,92,-69,-56.71,42.97
277800,0,0,0,1,0,1,0,58,-14,-90.04,-81.51
278100,1,0,1,0,0,0,0,88,41,-60.53,30.60
278400,0,0,1,1,1,1,0,-20,-7,-92.71,-78.96
278700,1,1,0,1,0,1,1,2,8,-54.55,80.01
279000,0,0,1,0,0,1,1,30,-37,-70.78,91.88
279300,1,1,0,0,1,0,1,-92,22,36.08,4.85
279600,0,1,0,0,1,1,1,9,99,10.71,-42.40
279900,0,1,1,0,0,0,0,93,51,-82.49,-24.16
280200,0,1,0,0,1,1,0,77,-71,60.41,20.81
280500,0,1,0,1,0,1,0,-93,60,74.57,62.57
280800,0,0,1,0,0,0,1,-94,27,-27.85,60.22
281100,0,0,0,0,0,1,0,23,-91,-53.31,-1.23
281400,0,1,1,0,1,1,0,79,-70,-51.11,-43.37
281700,1,1,0,0,0,1,1,85,64,-66.31,-78.78
282000,1,0,1,0,0,0,0,76,-73,56.27,-71.29
282300,1,1,1,1,0,0,0,-41,-48,-12.80,-59.23
282600,0,0,1,1,0,0,1,77,41,-57.81,0.52
282900,1,1,0,0,0,1,0,76,-85,-16.97,-77.85
283200,0,1,1,1,1,0,0,-27,-72,0.88,-42.69
283500,1,1,0,1,1,0,1,-83,65,99.19,88.53
283800,0,1,1,0,0,0,0,-10,27,-90.31,65.50
284100,1,0,1,0,1,0,0,2,55,-63.07,85.38
284400,0,1,0,0,0,1,0,-10,-99,-2.45,74.49
284700,0,1,1,0,1,0,1,34,-27,7.00,10.10
285000,0,1,0,1,0,0,0,64,-8,-89.20,-31.48
285300,1,1,0,1,1,0,0,80,-39,-57.15,96.86
285600,0,1,0,0,0,1,0,-7,-88,-94.37,98.69
285900,0,0,1,1,1,0,0,30,-85,35.99,12.90
286200,0,0,1,0,0,1,0,23,58,-75.68,77.04
286500,0,0,0,0,1,0,0,3,-37,-39.48,-51.35
286800,0,1,1,0,1,0,0,28,20,-92.85,-69.66
287100,1,1,0,1,0,1,0,-50,92,81.23,85.66
287400,0,1,1,0,0,0,0,43,0,24.01,-84.31
287700,0,0,1,1,0,0,1,-76,-50,-18.49,-92.78
288000,1,0,1,1,0,1,0,57,-73,57.52,72.66
288300,1,1,1,0,1,1,0,37,95,10.69,2.44
288600,1,1,0,1,1,1,1,63,-36,96.45,32.01
288900,0,1,0,1,0,0,0,-74,-93,48.66,21.62
289200,1,0,1,0,0,0,1,4,77,-68.83,-9.33
289500,0,1,1,1,1,1,1,-96,15,-45.11,-95.65
289800,0,0,1,0,0,0,0,-37,-61,-45.60,55.93
290100,1,1,1,0,0,1,1,-60,-34,31.37,-46.73
290400,1,1,0,0,1,0,0,49,-65,16.10,49.90
290700,1,1,0,1,0,1,0,26,16,92.99,24.59
291000,0,1,0,0,0,0,1,-99,-53,-35.71,57.99
291300,0,1,0,1,0,1,1,-52,-81,-6.93,66.41
291600,1,0,0,1,0,1,0,63,43,57.83,18.21
291900,1,0,0,0,0,1,1,-31,-95,-19.48,55.98
292200,1,0,1,1,0,0,0,-5,-28,4.51,80.15
292500,1,1,0,0,1,0,0,4,-1,-77.57,98.88
292800,1,0,0,1,1,0,0,-17,72,-45.47,50.07
293100,1,1,0,1,0,0,1,15,54,88.48,-75.32
293400,0,0,0,1,1,1,0,62,26,-67.95,71.94
293700,1,1,1,1,1,1,0,-5,-1,89.69,54.72
294000,1,0,1,0,0,1,0,79,79,-71.95,35.89
294300,1,0,0,1,0,1,1,-10,45,23.48,-23.82
294600,0,0,1,0,1,0,0,49,32,91.03,94.94
294900,1,1,1,0,0,1,1,84,98,-35.35,85.59
295200,0,1,1,0,0,0,1,-35,-21,-31.09,77.36
295500,1,1,0,1,1,1,1,83,19,55.57,-96.47
295800,0,0,1,0,0,0,0,40,-15,94.41,80.60
296100,1,1,1,0,1,1,1,-18,47,-12.52,9.50
296400,1,0,1,0,0,1,1,-35,24,-6.84,74.00
296700,0,1,0,1,0,1,0,-25,-72,75.49,24.83
297000,0,0,0,0,1,0,0,-100,48,33.23,53.34
297300,0,0,1,0,1,1,0,-38,4,98.52,45.45
297600,1,0,0,0,1,1,0,-36,-60,-24.95,3.53
297900,0,1,1,1,0,0,1,88,49,-64.63,-59.79
298200,1,0,1,1,1,1,1,1,-21,-53.47,53.98
298500,0,0,0,0,1,1,1,45,-92,89.44,-48.80
298800,1,1,1,1,0,0,1,-95,-10,-91.72,44.30
299100,0,1,0,1,1,0,0,73,40,-95.00,58.16
299400,0,1,0,1,1,0,1,39,76,97.84,-4.81
299700,0,1,0,1,1,0,0,53,38,26.35,62.74
