czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
894000,0,0,0,1,0,0,1,78,-43,74.84,-78.22
895000,0,0,1,1,1,1,1,47,94,-61.19,49.65
896000,0,0,1,0,1,0,0,-95,95,17.66,-98.57
897000,0,1,1,0,0,1,1,-20,66,89.61,-18.11
898000,1,0,1,1,0,0,1,57,63,-51.96,-87.68
899000,0,1,1,1,1,0,1,89,45,8.95,21.18
900000,1,0,0,1,0,0,1,-100,9,-24.40,50.09
901000,1,1,0,1,0,0,0,-94,-67,-54.15,-63.20
902000,1,1,0,0,1,0,1,-93,40,50.13,-18.06
903000,1,0,0,1,0,1,0,-36,70,35.35,38.01
904000,1,1,0,0,0,0,1,42,84,-2.02,-95.74
905000,0,1,0,1,1,0,1,58,-14,47.45,-77.60
906000,0,1,1,1,0,0,1,63,35,27.64,6.07
907000,1,0,1,1,0,1,0,15,25,-68.27,48.17
908000,1,1,0,0,0,0,0,-15,-54,-88.00,85.48
909000,1,0,0,0,1,1,0,-69,10,59.78,27.62
910000,0,1,0,1,1,0,1,-99,-14,-90.74,64.51
911000,0,0,0,1,0,0,1,-54,29,-51.26,-6.43
912000,0,0,1,1,0,1,1,-34,90,-33.21,-48.05
913000,1,0,1,1,1,0,0,-99,83,27.16,-21.30
914000,1,1,0,1,1,1,0,41,-87,6.98,23.82
915000,0,0,0,1,0,1,1,-6,65,86.11,72.75
916000,0,1,0,0,0,1,1,14,2,-35.47,77.74
917000,1,1,0,0,0,0,0,30,-28,97.77,-6.47
918000,1,0,1,0,1,1,1,-24,-84,-28.19,-11.57
919000,1,1,1,1,0,0,1,96,-18,-77.00,-31.31
920000,0,1,0,1,0,0,1,71,-47,97.43,-84.86
921000,1,1,0,0,0,1,1,91,-1,76.67,98.48
922000,0,0,0,0,0,0,1,-87,90,-69.41,4.69
923000,1,0,0,1,0,0,1,-99,17,-55.85,-32.69
924000,1,0,0,1,1,1,1,50,-55,21.88,-21.86
925000,0,0,1,1,0,1,1,-7,94,-55.53,-43.64
926000,1,0,1,1,0,0,0,48,-95,63.52,17.79
927000,0,0,0,1,1,0,0,65,-37,40.12,3.10
928000,0,1,0,1,0,0,1,62,-20,95.67,-44.36
929000,0,0,1,1,1,0,0,-86,7,1.53,-76.16
930000,0,1,0,1,1,1,0,86,40,33.44,-25.69
931000,0,0,0,1,1,0,0,-9,10,23.29,25.84
932000,0,0,0,1,1,1,1,-77,39,24.31,-15.06
933000,0,1,1,1,1,0,0,-43,-98,51.48,-20.66
934000,0,1,0,0,0,0,1,52,-7,-78.47,8.54
935000,1,1,1,1,0,0,0,88,-80,-11.62,39.34
936000,0,0,1,0,0,1,1,-12,9,70.52,65.58
937000,1,0,1,0,0,1,1,-13,-99,38.71,10.23
938000,1,1,1,1,1,1,0,-52,-47,-98.94,27.31
939000,0,0,1,0,1,0,1,13,35,-19.28,-89.90
940000,0,1,0,1,1,1,0,-14,92,-44.18,-64.86
941000,1,0,0,0,1,0,1,99,-68,83.75,-86.60
942000,0,1,0,1,1,1,1,-57,-69,-39.33,-24.83
943000,0,0,0,1,1,0,0,64,-9,-64.72,-34.93
944000,1,0,0,0,1,1,1,21,-4,70.23,41.79
945000,0,0,1,1,0,0,1,-73,-52,-20.98,-22.11
946000,0,0,0,1,0,1,0,96,-70,-96.07,44.70
947000,1,1,0,1,1,0,1,10,15,-4.10,-25.58
948000,1,1,0,0,1,0,1,-56,48,-94.69,-21.02
949000,1,0,0,0,1,0,1,100,21,25.81,4.89
950000,1,0,0,1,1,0,1,-35,21,8.37,-85.14
951000,1,0,1,1,1,1,0,-98,-43,-29.77,-11.59
952000,0,0,1,0,0,0,1,-37,-62,-95.89,15.23
953000,1,0,0,0,1,0,1,3,-2,18.15,-71.18
954000,1,0,1,1,0,1,0,-90,-8,46.52,-50.52
955000,0,0,0,1,0,1,1,-23,87,-26.90,-65.30
956000,1,0,1,0,1,0,1,-42,96,24.21,-12.13
957000,1,1,0,0,0,0,1,40,34,-26.84,29.22
958000,0,0,1,1,1,0,0,80,93,-92.93,-54.76
959000,0,0,1,0,1,0,1,99,-16,-87.92,46.39
960000,1,1,1,0,1,1,0,-33,-5,-32.86,93.11
961000,0,0,0,1,1,0,1,21,-67,-24.09,-78.31
962000,1,0,0,1,1,0,0,-42,26,21.82,-64.41
963000,1,0,1,1,1,1,0,-100,41,22.57,59.54
964000,0,0,0,1,0,1,1,63,17,54.97,-43.41
965000,0,1,0,0,1,1,0,-88,78,89.38,75.43
966000,1,0,1,0,0,1,1,9,56,24.62,-35.03
967000,1,0,1,1,0,1,0,77,97,-72.71,-65.12
968000,1,0,1,0,0,1,0,8,54,78.38,64.23
969000,1,0,1,1,1,0,1,-4,-12,91.75,-2.69
970000,0,0,1,1,1,0,1,98,44,-71.08,94.66
971000,1,1,0,0,1,1,1,97,12,8.87,-10.23
972000,1,0,0,1,0,0,1,-91,-88,49.18,27.12
973000,0,0,0,1,0,1,0,-57,-95,45.07,61.91
974000,0,0,0,0,1,0,1,-76,19,22.73,-35.12
975000,0,0,0,1,0,0,1,-95,-33,83.90,-8.33
976000,0,1,1,1,0,1,1,99,45,62.58,-93.84
977000,0,1,0,1,0,1,1,-91,-76,-17.23,64.04
978000,1,0,0,1,1,0,0,14,-58,-54.38,14.27
979000,0,0,1,0,1,1,1,-71,-94,75.16,51.78
980000,1,0,1,0,1,1,1,-37,83,25.49,-2.62
981000,0,0,0,0,1,0,1,21,80,11.78,-92.87
982000,1,1,1,0,0,0,1,-24,68,7.17,45.94
983000,0,1,1,0,0,0,0,82,-54,-79.42,-87.48
984000,1,0,1,0,0,0,1,-99,-63,0.01,91.39
985000,1,1,1,0,1,0,0,30,88,73.96,33.77
986000,0,0,1,1,1,1,0,29,8,-96.16,76.82
987000,1,0,0,1,1,1,1,-22,54,24.96,63.12
988000,0,1,1,0,0,0,0,-69,-9,91.89,-56.08
989000,0,0,1,1,1,0,0,-29,-60,34.24,63.55
990000,0,1,0,1,0,0,1,100,19,28.99,64.22
991000,0,0,0,1,0,0,0,-53,-10,79.01,-25.21
992000,1,1,1,1,0,1,0,81,99,17.06,65.61
993000,1,0,0,1,0,0,1,-1,-68,-49.04,36.96
994000,0,0,0,1,0,0,1,-41,-29,-50.62,-49.58
995000,1,0,0,1,1,1,0,75,-46,-4.12,-38.77
996000,0,1,1,0,0,0,1,-9,72,98.48,-88.66
997000,0,1,0,1,0,1,1,65,-35,-92.33,55.83
998000,0,0,0,1,0,1,0,82,-55,81.10,-87.13
999000,0,0,0,0,1,1,0,52,-73,-81.79,14.24
