czas,isTof_1,isTof_2,isTof_3,isTof_4,islineS_1_Active,islineS_2_Active,islineS_3_Active,motor1_speed,motor2_speed,imuX,imuY
107760,0,0,0,1,1,1,1,-8,70,35.19,11.95
107780,0,0,1,1,1,0,0,-4,22,78.62,-77.36
107800,1,1,0,1,1,0,1,56,51,-80.67,-83.06
107820,0,0,1,0,1,0,1,-71,89,-91.19,29.35
107840,0,0,1,0,1,0,1,-46,-8,70.64,25.91
107860,0,1,0,0,1,0,1,-45,-34,-81.49,71.04
107880,0,1,0,0,0,1,0,-54,-61,-99.73,20.24
107900,1,1,0,1,1,1,1,-39,74,24.19,-18.42
107920,1,0,0,1,1,0,1,-9,-31,-51.21,6.54
107940,1,1,1,0,1,1,0,-74,24,68.61,-41.48
107960,0,1,0,0,1,1,1,0,96,-17.43,75.71
107980,1,1,1,1,0,1,0,77,7,31.66,-35.54
108000,1,1,0,0,0,0,1,-87,-41,-25.34,90.33
108020,1,0,1,1,1,0,1,95,7,30.51,-84.70
108040,0,1,0,0,0,1,1,31,-36,73.33,-94.48
108060,0,1,0,0,0,0,1,79,62,38.75,-58.37
108080,1,1,1,0,0,1,1,76,98,35.51,86.37
108100,1,1,1,1,0,0,1,-70,4,27.91,-37.45
108120,0,0,0,1,0,1,1,89,-2,-14.71,-79.67
108140,0,1,0,0,0,1,1,17,60,21.58,-33.06
108160,0,0,0,1,1,1,1,15,-88,-21.73,-56.21
108180,1,1,0,0,1,1,1,53,-45,-50.78,81.84
108200,1,1,1,0,0,0,1,-62,-46,61.49,29.01
108220,0,0,1,0,1,0,0,49,82,-54.02,-53.72
108240,0,0,1,1,1,0,1,7,-10,85.79,93.96
108260,0,1,1,0,0,0,1,-20,70,-81.96,-60.62
108280,1,1,1,0,1,1,1,77,44,-80.99,27.80
108300,1,1,0,0,0,1,0,30,42,-79.19,23.31
108320,1,0,1,1,1,1,0,8,-86,98.17,-17.30
108340,1,0,0,0,0,0,1,-97,85,-2.84,-32.56
108360,0,0,0,0,0,1,0,23,-87,22.41,85.95
108380,0,1,0,0,0,0,1,-11,-88,-85.02,-83.83
108400,0,1,0,1,0,1,0,71,-19,-91.39,-54.28
108420,1,1,1,1,1,1,0,20,41,47.76,11.21
108440,1,0,0,1,0,1,0,61,99,-10.99,13.68
108460,0,0,0,0,0,1,1,-86,56,23.01,3.63
108480,0,1,0,0,0,0,0,34,-2,57.44,-47.89
108500,1,0,0,0,0,1,1,-69,-72,-23.43,-44.16
108520,0,0,0,1,0,1,1,-74,-55,-5.77,-48.18
108540,1,0,1,1,1,1,1,0,73,45.43,-66.46
108560,1,0,1,1,1,0,1,-19,-3,63.29,29.83
108580,0,1,1,0,1,1,0,-35,-35,-48.77,36.86
108600,1,1,1,1,1,1,0,82,14,34.40,15.77
108620,1,1,0,1,0,1,1,-62,0,-61.19,59.66
108640,1,0,1,1,1,0,0,71,91,-69.08,-49.15
108660,1,1,1,1,1,0,0,-39,-51,-70.08,-4.42
108680,1,0,1,0,1,0,1,77,37,-79.36,-42.25
108700,0,0,1,0,0,1,0,-64,-15,10.19,-58.41
108720,1,0,0,0,1,0,1,84,47,56.86,-94.78
108740,1,1,1,1,1,1,1,-42,81,41.42,62.35
108760,0,0,1,1,1,1,1,64,-88,98.87,7.36
108780,1,0,1,1,0,1,1,18,83,-6.33,34.34
108800,0,1,0,0,1,1,0,-20,-12,42.45,-78.41
108820,0,0,0,0,0,0,1,6,49,47.24,-79.19
108840,0,1,0,0,1,1,1,52,57,18.06,15.26
108860,0,0,0,1,0,1,0,68,-92,-90.64,-70.49
108880,1,1,1,0,1,0,0,21,-31,-54.42,38.67
108900,0,1,1,0,1,0,1,-9,82,-63.22,-16.84
108920,0,1,1,1,1,1,0,-41,77,72.90,94.40
108940,1,1,0,0,1,0,1,-47,17,-18.31,11.57
108960,1,0,1,1,1,1,0,-15,-56,67.08,-61.32
108980,0,0,0,1,1,1,0,65,3,-3.23,-9.51
109000,1,1,1,1,1,1,1,69,-20,92.39,-15.28
109020,0,1,0,0,1,0,1,-44,-96,65.58,91.74
109040,0,0,0,0,0,1,0,-66,-17,12.83,-69.12
109060,0,0,0,0,1,0,1,2,72,19.38,-84.39
109080,0,0,0,0,1,0,0,-50,89,-57.22,-44.12
109100,0,1,1,0,1,0,1,43,3,31.31,14.41
109120,0,0,1,1,0,1,1,66,-87,-28.00,-11.54
109140,0,0,0,0,1,1,1,87,-86,93.18,-3.18
109160,0,1,1,1,1,1,1,99,23,-73.27,65.14
109180,1,0,0,0,1,0,1,-14,-31,-28.52,93.78
109200,0,1,1,0,1,0,0,44,23,-80.37,9.06
109220,1,0,0,1,0,1,1,33,12,57.17,-44.85
109240,0,0,1,1,0,1,0,-60,100,-31.75,-5.02
109260,0,0,0,0,0,0,1,7,-65,63.46,-7.90
109280,0,0,1,0,1,1,0,45,69,25.55,-69.68
109300,0,0,1,0,0,1,0,-56,-36,-20.88,-96.50
109320,1,0,1,1,0,0,0,-78,-67,-29.19,95.89
109340,0,0,1,1,0,0,0,5,14,73.59,22.89
109360,0,0,1,0,1,1,1,57,86,-54.33,-98.95
109380,1,1,0,1,1,1,1,-44,14,-48.85,-7.68
109400,1,1,1,1,1,0,0,-23,18,-12.71,-1.37
109420,0,1,0,0,0,1,0,-26,65,77.91,67.40
109440,1,0,0,1,0,1,0,16,-36,-3.40,-72.01
109460,1,0,1,1,0,0,1,-36,64,-66.86,74.54
109480,0,0,1,0,1,0,1,-41,45,97.12,34.09
109500,0,1,1,0,1,0,0,-57,-61,-13.85,26.16
109520,1,0,1,1,1,1,0,82,4,91.06,-34.11
109540,1,1,0,1,1,1,1,-58,-45,-80.01,-33.67
109560,1,1,1,0,1,0,0,2,25,31.71,49.64
109580,1,0,1,0,1,1,1,-36,63,39.36,-35.55
109600,0,0,1,1,1,1,0,96,-52,43.99,-98.11
109620,1,0,1,1,1,1,0,69,58,28.88,-89.25
109640,0,0,1,1,1,1,0,-12,-83,-15.13,14.91
109660,1,0,0,1,0,1,1,-65,57,-39.78,1.18
109680,0,0,1,0,1,0,1,90,-75,-26.84,97.04
109700,0,0,0,0,0,1,0,-39,-61,90.97,-85.48
109720,0,0,0,0,1,1,1,-91,24,-54.56,-8.82
109740,1,0,0,0,1,1,0,20,-77,-23.05,-49.05
109760,1,0,1,0,0,1,0,-80,-69,-67.22,-18.42
109780,1,0,1,1,1,0,1,17,44,15.47,-42.30
109800,0,1,0,0,0,1,0,88,-17,65.27,-89.66
109820,1,1,1,0,0,1,1,-54,87,-64.54,-49.81
109840,0,1,1,1,0,1,0,-77,19,-29.23,-61.83
109860,0,0,1,0,1,1,1,-53,26,92.26,-60.27
109880,0,1,0,1,1,1,1,-100,86,-86.78,-83.01
109900,1,1,1,0,0,1,1,88,32,99.58,-19.53
109920,0,0,0,0,1,0,1,65,1,30.23,21.56
109940,0,1,0,0,0,0,1,35,-13,44.63,-72.19
109960,1,1,0,1,1,0,1,78,4,-35.88,-69.90
109980,0,0,0,0,1,0,0,-14,22,-53.04,93.19
110000,0,1,0,0,0,1,0,81,-4,74.57,-84.07
110020,1,0,1,1,1,1,0,-11,-93,-73.92,-36.21
110040,0,0,0,0,0,1,0,4,-88,15.18,-58.80
110060,0,1,0,1,0,0,0,58,94,-18.63,52.90
110080,0,0,1,1,0,0,0,87,47,-5.29,94.62
110100,0,1,0,1,0,1,0,-47,-69,-71.47,-51.66
110120,1,0,0,1,0,0,1,93,-80,-69.88,49.72
110140,1,0,0,1,1,1,1,39,-96,-94.33,-62.89
110160,1,0,1,1,0,0,0,-93,6,-98.18,-53.73
110180,1,0,1,0,1,0,0,-39,-5,-58.24,78.16
110200,0,0,0,1,1,1,1,-78,57,10.88,-50.38
110220,1,0,0,1,0,0,1,-76,36,-77.54,-36.32
110240,0,0,0,1,1,1,1,51,2,8.77,4.87
110260,0,0,1,1,1,0,0,-59,91,-60.31,86.28
110280,0,0,0,1,1,1,0,-68,54,-79.92,-86.65
110300,0,0,0,1,1,0,1,58,92,68.59,-4.33
110320,0,1,1,1,1,0,0,84,68,-83.45,-55.83
110340,1,1,0,1,0,1,1,-41,-78,-88.31,-38.97
110360,1,0,1,1,0,0,1,19,-82,14.59,9.52
110380,1,0,1,1,1,1,1,5,-21,-97.56,43.78
110400,1,0,1,0,1,1,0,12,59,-60.44,53.70
110420,1,0,1,1,1,1,1,59,-12,-20.58,24.03
110440,0,0,0,1,0,1,1,-74,91,-46.09,89.33
110460,1,1,1,1,0,1,1,25,-9,43.79,94.97
110480,1,1,1,1,0,1,0,73,47,-81.59,51.31
110500,1,0,0,1,1,1,0,76,-80,21.67,-50.65
110520,1,1,0,1,1,1,0,-25,-65,-60.91,-58.30
110540,0,1,0,0,0,0,0,-68,30,-72.25,19.86
110560,1,1,1,1,1,0,1,-19,-41,80.31,50.56
110580,1,1,0,1,0,1,1,-13,-9,-66.13,55.96
110600,0,0,1,0,0,1,0,-87,22,-89.95,-41.30
110620,0,1,1,0,0,0,1,-73,-43,-70.39,-38.04
110640,1,0,0,0,0,1,0,14,-31,87.02,21.63
110660,0,1,0,0,0,1,1,-10,-15,-79.66,-98.36
110680,1,1,0,1,1,0,1,94,-98,-44.38,40.20
110700,1,0,0,1,0,0,1,-5,62,89.19,70.49
110720,1,1,1,1,1,1,0,-9,95,80.62,25.32
110740,1,1,1,0,0,0,0,29,-91,12.05,37.49
110760,1,0,1,0,1,0,1,21,-67,-82.81,44.53
110780,1,1,1,1,1,1,1,-35,-22,50.71,-7.17
110800,0,0,1,1,1,1,1,52,-11,-96.82,-14.48
110820,0,0,1,1,0,0,1,-29,-35,4.44,27.89
110840,1,0,1,0,1,0,0,25,28,-64.14,-36.20
110860,0,1,1,1,0,0,1,-39,-99,86.19,64.30
110880,1,0,0,0,1,0,1,4,97,36.48,-7.27
110900,1,0,0,1,0,0,0,-49,24,-78.19,26.72
110920,1,1,0,0,1,1,1,-29,-50,14.75,-69.87
110940,0,0,0,0,1,1,0,-44,56,-97.15,1.01
110960,1,0,0,1,0,1,1,-44,14,-60.95,89.03
110980,1,1,0,0,1,1,0,53,-34,71.44,-41.54
111000,1,0,1,0,0,1,0,80,3,-74.17,-52.77
111020,0,0,0,1,1,0,0,-53,-89,-75.61,-29.25
111040,1,1,1,1,1,0,0,-66,-87,-49.54,28.95
111060,0,0,0,1,0,1,0,-84,66,83.63,30.94
111080,1,1,0,1,0,1,0,-16,-49,-60.89,-37.63
111100,0,0,0,1,1,0,1,72,-73,-72.63,-98.71
111120,0,0,0,1,1,1,1,-74,-45,65.15,-66.48
111140,1,1,0,1,0,1,0,64,-53,49.16,-58.61
111160,1,1,0,1,1,1,1,-20,86,-37.76,2.44
111180,1,0,1,0,0,1,0,99,56,42.02,52.03
111200,1,0,0,1,0,0,1,-55,-33,52.11,-85.46
111220,1,1,0,1,1,0,0,43,66,-0.93,-92.44
111240,1,0,0,1,1,1,1,9,-47,-23.31,75.72
111260,0,0,0,1,0,1,1,68,-41,94.53,23.56
111280,1,1,1,1,1,1,1,-29,62,46.74,-83.33
111300,0,0,1,1,1,1,0,100,52,1.95,-94.90
111320,1,0,0,0,0,0,1,8,-24,98.23,2.37
111340,0,1,1,1,0,0,1,40,-5,-54.77,61.80
111360,1,0,1,0,1,0,1,-33,83,3.92,-4.47
111380,1,1,0,1,0,1,0,-22,-43,31.23,-56.95
111400,0,1,0,0,1,0,0,2,-12,59.83,-89.39
111420,0,1,0,1,1,1,0,3,93,-41.56,4.86
111440,0,1,1,0,1,0,1,-41,-49,53.97,-69.72
111460,0,0,0,1,0,0,0,94,-65,39.03,18.77
111480,0,1,0,1,1,0,1,-50,98,-49.74,0.11
111500,0,1,1,1,0,0,0,64,-16,21.63,-53.23
111520,0,0,1,1,1,0,0,-49,79,-29.85,-52.41
111540,0,0,1,0,1,0,1,-37,21,-47.50,-69.68
111560,1,0,0,0,1,0,0,10,23,8.81,88.02
111580,0,1,0,1,1,0,0,-97,41,-98.00,-49.17
111600,0,1,0,0,0,0,1,-99,11,63.07,-81.45
111620,1,1,0,1,1,1,0,75,15,-19.14,1.35
111640,0,0,0,0,1,1,1,-51,-3,63.35,27.26
111660,1,0,1,1,1,0,1,29,80,-95.78,-86.09
111680,0,1,0,1,1,1,0,-45,16,21.85,79.90
111700,0,0,1,1,1,1,0,-14,71,-54.79,-12.35
111720,0,1,1,0,0,0,0,29,-25,34.83,49.93
111740,1,0,1,0,0,1,1,-88,-85,9.70,-46.41
111760,0,0,1,1,1,1,1,2,71,3.48,32.49
111780,0,0,1,1,0,0,1,-48,47,-85.80,47.36
111800,1,1,1,0,1,1,0,-56,-61,49.74,-26.85
111820,0,1,0,1,1,0,1,50,-20,59.81,51.38
111840,0,0,1,1,1,1,0,-62,34,-1.66,56.76
111860,1,1,0,1,0,1,0,75,85,87.73,41.08
111880,0,0,0,0,1,0,0,-79,57,7.94,-50.96
111900,1,0,0,0,0,0,0,80,-77,1.34,29.09
111920,0,0,1,0,0,1,1,34,-66,-18.17,65.03
111940,0,1,1,0,0,0,0,-70,97,55.22,-87.89
111960,0,1,1,1,1,0,1,72,87,15.21,-82.20
111980,1,0,1,0,0,1,1,35,77,-96.63,-31.35
112000,0,1,1,0,1,0,1,5,34,19.97,-89.93
112020,0,1,0,1,1,1,0,36,52,-49.35,98.39
112040,0,0,1,1,1,1,1,-88,-59,99.81,-35.76
112060,1,1,1,1,0,0,0,-5,36,28.71,29.83
112080,0,1,1,0,1,1,0,91,-84,-27.95,22.35
112100,0,1,0,0,1,1,0,14,62,36.45,-39.11
112120,1,1,0,0,0,1,1,-49,15,62.05,73.13
112140,0,0,0,0,0,0,1,20,-24,-18.38,64.12
112160,1,1,1,0,1,0,1,42,-92,9.92,-96.46
112180,1,1,1,0,0,1,1,-8,93,-4.52,-18.01
112200,0,0,0,1,0,1,1,84,-14,-62.22,48.03
112220,1,0,1,1,1,1,0,-73,-16,-11.52,8.97
112240,1,1,0,0,1,1,1,-92,71,-17.88,36.03
112260,0,0,0,1,0,1,1,-100,-38,83.95,-86.24
112280,0,1,1,1,0,0,0,-15,67,-1.36,-8.33
112300,0,1,0,1,0,1,1,-90,-61,-30.09,99.66
112320,0,0,1,0,0,0,0,56,31,74.68,-80.94
112340,0,0,0,0,0,0,0,17,-52,46.13,42.37
112360,1,0,0,1,0,1,1,93,60,-24.28,-54.72
112380,0,1,0,0,0,1,1,44,-51,-68.76,30.37
112400,0,1,1,1,0,1,1,-32,46,29.32,35.58
112420,1,0,1,0,0,1,1,-65,-63,74.34,64.79
112440,1,1,1,1,0,1,0,18,-41,81.54,-25.87
112460,0,1,0,1,0,0,0,60,-7,18.18,26.53
112480,1,1,0,1,0,1,1,1,68,-91.17,24.70
112500,0,1,1,0,0,1,0,43,-90,18.22,-1.54
112520,0,0,1,1,1,1,1,-54,-38,-96.86,-87.37
112540,0,0,0,0,0,0,1,-85,3,52.10,5.31
112560,1,1,0,0,1,1,0,-87,25,-53.91,5.37
112580,0,1,0,1,1,0,1,70,-25,-78.08,-62.98
112600,1,0,0,1,1,1,1,-6,93,-76.20,31.52
112620,1,0,1,1,1,0,0,20,49,81.54,-91.68
112640,1,0,1,1,0,1,0,-82,-67,-16.37,-54.26
112660,1,0,0,1,0,0,0,17,60,-32.29,39.44
112680,0,1,1,0,0,0,0,-80,48,-46.63,-32.51
112700,0,0,1,0,0,1,0,-100,-10,78.86,-52.35
112720,1,0,0,0,1,0,1,35,-6,-31.84,89.38
112740,0,0,0,1,1,1,1,-14,82,-27.62,45.74
112760,0,1,1,0,0,1,0,-37,40,80.58,47.11
112780,0,1,1,0,1,0,0,12,-32,-92.54,87.55
112800,0,1,1,0,0,0,0,16,37,-80.89,91.78
112820,1,0,1,0,1,1,0,98,-3,76.85,80.91
112840,0,0,1,0,1,0,1,57,-3,-33.84,73.22
112860,0,1,0,1,0,0,0,92,44,-55.83,44.98
112880,1,1,1,1,0,0,0,-63,63,-96.31,-17.56
112900,0,1,0,0,1,0,1,2,83,-14.95,33.43
112920,0,0,1,0,1,0,0,-67,8,8.19,-91.94
112940,1,0,0,1,0,0,0,-82,74,58.25,-97.84
112960,0,0,1,1,0,1,1,92,95,-12.87,-86.92
112980,0,0,0,0,1,0,0,-2,32,30.32,81.34
113000,0,1,1,1,0,0,0,83,13,61.36,35.20
113020,1,1,1,0,0,1,0,78,-60,-13.73,-0.70
113040,0,0,0,1,1,0,1,-67,28,-21.27,63.13
113060,1,0,1,1,1,0,1,29,-92,-92.28,-2.43
113080,0,1,1,1,1,0,0,-36,80,77.09,-22.08
113100,0,0,1,1,0,0,0,-28,38,81.48,-84.15
113120,0,0,0,1,0,1,0,-77,-67,-95.74,-78.34
113140,0,0,0,0,1,1,1,24,-28,75.82,79.74
113160,0,0,0,1,1,1,0,18,-76,85.48,-56.39
113180,1,0,0,0,1,1,1,-36,-71,-26.78,20.62
113200,1,0,1,1,0,1,1,-100,-83,-47.73,-41.99
113220,0,1,1,1,1,0,1,-97,3,-24.49,89.36
113240,1,0,1,1,1,1,1,-52,40,-0.86,-3.49
113260,1,1,1,1,1,0,0,-2,56,-99.95,-73.83
113280,1,0,1,1,0,0,1,-84,-8,-16.05,-56.63
113300,0,1,1,0,0,0,1,-8,81,-60.17,66.42
113320,0,1,1,1,1,0,1,-78,-24,-82.45,-18.38
113340,0,1,0,1,0,1,1,-74,53,-84.98,-14.83
113360,0,0,0,0,0,1,0,56,60,52.91,-69.00
113380,0,1,0,0,1,1,0,-9,-53,-37.28,59.51
113400,1,1,1,0,0,1,0,-12,-72,-90.43,78.13
113420,1,0,1,0,0,0,0,16,18,54.95,-24.41
113440,1,1,0,0,1,1,1,56,90,44.35,-57.70
113460,0,0,0,1,1,0,1,-68,-86,36.70,77.34
113480,1,1,0,0,0,1,0,97,-43,-27.01,32.64
113500,0,1,1,1,0,1,0,-93,-3,9.21,-61.71
113520,1,1,1,0,0,1,0,-20,94,86.77,21.28
113540,1,1,1,1,0,1,0,79,-58,9.34,26.35
113560,0,1,0,0,1,1,1,-60,-14,62.13,-17.28
113580,0,1,0,1,0,0,1,-85,-88,51.33,49.57
113600,0,0,0,0,1,1,0,-35,-23,-94.50,-12.88
113620,0,0,1,0,1,0,1,-29,8,43.06,10.65
113640,0,1,0,1,1,0,0,-33,-79,0.23,-34.06
113660,0,1,1,1,1,0,1,-1,60,48.43,40.84
113680,0,1,1,0,1,0,1,85,4,33.01,93.79
113700,1,1,0,1,1,0,1,62,91,29.70,20.77
113720,1,1,1,1,0,1,1,18,90,-54.74,-16.47
113740,1,0,1,0,1,1,1,-14,-71,-16.26,-95.98
113760,0,1,0,0,0,1,0,49,14,16.35,28.80
113780,0,1,1,0,1,0,0,21,-97,-4.49,44.67
113800,1,0,0,0,1,1,0,89,50,6.28,61.70
113820,0,0,0,1,1,0,1,78,76,34.18,-64.92
113840,1,0,0,1,0,0,1,73,-74,-79.89,-5.03
113860,0,1,1,0,0,0,1,-89,-42,45.58,37.29
113880,0,1,1,1,1,0,1,18,78,3.95,-97.03
113900,0,1,1,1,1,0,1,-72,-93,-6.25,-25.24
113920,1,1,1,0,0,0,0,32,-93,-72.16,80.78
113940,0,0,0,1,1,0,0,80,-73,-18.42,21.82
113960,0,1,1,0,0,1,0,-26,-2,86.09,-98.23
113980,1,1,1,1,0,1,0,-81,84,-23.08,-79.34
114000,1,1,1,0,1,1,1,-99,-8,60.63,-35.89
114020,1,1,0,0,0,1,1,-21,-46,25.83,-7.63
114040,1,0,1,1,1,1,1,16,36,-42.45,-33.63
114060,0,0,0,1,0,1,1,49,57,80.84,-33.76
114080,0,1,1,1,1,0,0,-79,-42,59.59,-55.02
114100,0,0,0,0,0,0,0,6,-93,-48.56,-26.18
114120,0,0,1,0,0,1,1,27,4,90.22,-98.04
114140,1,0,0,0,1,0,1,94,-92,51.06,80.28
114160,0,1,1,0,0,0,0,12,77,-23.49,32.25
114180,0,0,1,0,1,1,1,-67,99,91.55,-65.71
114200,1,1,1,0,0,1,1,-41,34,-44.30,-62.33
114220,0,0,1,1,0,1,0,91,-80,75.37,-37.08
114240,0,1,1,1,0,0,0,-96,-66,-59.79,-71.66
114260,0,1,1,0,1,0,0,69,-43,-24.59,43.74
114280,1,1,1,1,1,0,0,79,100,84.96,-83.55
114300,0,0,0,1,1,1,1,83,-19,72.83,84.18
114320,0,1,1,1,1,0,0,4,-42,54.36,28.98
114340,1,1,1,0,1,0,1,-32,23,-98.05,-98.97
114360,1,0,1,0,0,0,1,26,-85,60.56,-59.62
114380,1,1,0,0,0,0,0,79,25,34.93,-17.09
114400,0,1,1,1,1,0,0,-88,54,85.66,-43.20
114420,0,0,1,0,1,1,0,-42,-52,18.53,-32.56
114440,0,1,0,1,1,0,1,5,-78,95.37,-99.40
114460,1,0,1,1,0,1,0,-74,-66,-99.44,-75.61
114480,0,1,1,1,0,0,1,-76,-26,48.78,30.26
114500,0,1,1,0,0,0,1,-13,12,61.42,-22.18
114520,1,0,1,0,0,1,1,84,-90,-3.44,-26.13
114540,0,1,1,1,1,0,0,-43,-87,24.37,77.04
114560,0,1,1,1,0,1,0,-39,-16,-3.59,93.21
114580,1,1,1,0,0,0,0,-99,86,-42.49,-25.85
114600,1,0,1,1,1,1,1,-79,-87,-82.38,74.35
114620,1,1,0,1,1,1,1,-49,-80,33.76,-25.46
114640,1,0,0,0,1,1,0,71,29,-3.05,-74.27
114660,1,1,0,0,0,1,0,-3,28,56.82,-71.24
114680,1,0,0,1,1,0,1,-67,9,70.11,-66.95
114700,1,1,1,1,1,1,0,15,-85,24.10,-66.23
114720,1,1,1,1,0,1,1,29,38,19.72,-63.78
114740,0,1,0,1,1,1,1,14,85,43.40,59.05
114760,1,0,1,0,0,1,1,-26,65,-42.38,0.82
114780,1,0,0,0,1,1,1,-38,50,-37.89,91.21
114800,1,1,0,1,1,1,1,-99,-8,-44.20,-58.51
114820,1,0,0,0,1,0,1,-54,42,-34.80,47.48
114840,0,0,0,1,1,0,1,-45,42,69.91,34.75
114860,1,0,1,0,0,0,0,13,-82,-24.30,59.98
114880,1,1,0,1,0,1,1,76,1,97.32,-97.23
114900,1,0,0,1,0,1,1,-48,71,77.68,-57.58
114920,0,0,0,1,0,0,0,-55,15,-10.18,-73.23
114940,0,1,0,1,0,0,1,70,21,50.80,-35.64
114960,0,1,1,1,1,0,0,-78,-94,91.43,11.88
114980,1,1,0,0,0,1,0,-53,82,-60.24,59.07
115000,0,0,1,0,0,0,0,23,-53,76.00,-86.94
115020,0,1,1,1,0,0,1,-36,25,-56.37,-34.66
115040,0,1,1,1,1,1,1,-81,34,-85.41,19.64
115060,1,0,1,1,1,0,0,-24,-37,47.89,71.76
115080,0,1,1,1,0,0,0,62,77,94.87,25.01
115100,0,1,0,0,1,1,0,-83,-45,-32.54,-91.53
115120,1,1,0,0,0,0,0,32,-15,-96.79,-62.76
115140,1,1,0,0,1,0,0,-79,63,26.07,37.01
115160,0,1,0,1,1,0,1,-62,21,-98.64,-33.03
115180,1,1,1,1,1,1,1,7,-81,77.26,-16.12
115200,1,1,1,1,1,1,1,22,89,-85.16,-52.43
115220,1,1,1,0,0,1,1,52,64,79.72,93.94
115240,1,0,1,0,1,1,0,-70,89,-23.88,-77.48
115260,1,0,0,1,0,1,1,-5,-32,-35.36,-87.31
115280,1,1,1,0,1,0,1,84,-79,-46.02,18.16
115300,0,0,0,0,0,0,0,-46,-13,84.38,-78.80
115320,1,0,0,0,1,1,1,-46,-88,80.12,15.18
115340,1,1,0,0,0,0,0,-42,70,-31.54,-14.51
115360,0,1,1,0,0,1,1,26,34,-6.71,-2.89
115380,0,0,0,0,1,1,1,-2,-17,3.85,-38.97
115400,1,1,0,0,1,1,1,54,90,-51.09,68.17
115420,0,0,0,1,0,0,1,-66,-70,-87.55,-57.38
115440,1,0,0,1,0,0,0,-98,-4,-32.91,95.36
115460,1,1,1,0,1,0,0,15,70,19.80,88.21
115480,1,0,0,1,0,0,0,-66,13,67.17,-95.73
115500,0,0,1,0,0,0,0,47,10,17.64,79.31
115520,1,0,1,0,0,1,1,87,93,-38.07,21.87
115540,0,1,1,1,1,1,1,-13,43,17.86,-64.93
115560,1,0,1,1,0,1,1,14,93,-84.51,-64.78
115580,0,1,0,0,0,1,1,-97,2,42.97,-64.71
115600,0,0,1,0,1,1,1,-45,-36,70.54,86.93
115620,0,0,1,0,0,1,1,59,77,-45.50,16.94
115640,1,0,1,0,0,0,1,-49,55,-61.88,54.65
115660,0,1,0,1,0,1,0,-30,-25,-27.28,-41.15
115680,0,0,0,1,1,0,0,-46,52,-60.71,-10.93
115700,1,1,0,0,1,1,1,49,-31,-73.14,61.04
115720,1,1,1,0,0,1,0,42,-88,1.06,84.15
115740,0,0,1,0,0,1,1,-68,19,-96.41,62.18
115760,0,1,0,1,0,1,0,93,-88,50.23,-20.57
115780,1,0,1,0,0,0,1,-57,-32,72.42,80.99
115800,1,0,0,1,0,1,0,92,73,-92.49,-6.91
115820,1,1,1,0,1,1,0,-51,-35,78.40,66.44
115840,0,1,0,1,0,1,1,14,-94,0.10,37.15
115860,0,0,0,0,0,0,0,74,-51,94.50,-92.74
115880,0,0,0,1,1,1,0,-50,88,6.37,-17.74
115900,0,0,1,1,0,1,1,-18,19,78.38,27.95
115920,0,0,1,0,0,0,1,26,-86,-21.70,64.99
115940,1,1,1,0,1,0,0,-41,73,73.84,-98.98
115960,1,0,1,0,0,1,1,-64,-15,32.74,24.47
115980,0,0,0,1,1,1,0,87,-48,43.31,22.89
116000,1,1,0,0,1,1,0,7,-4,-45.38,5.13
116020,0,0,1,0,0,0,1,-44,94,82.37,-77.27
116040,0,0,0,0,0,1,0,-42,55,-18.68,45.18
116060,0,1,0,1,0,0,1,-10,18,-51.06,28.64
116080,0,1,1,0,0,0,0,-8,91,9.76,-77.67
116100,0,0,1,0,0,0,1,-11,98,-92.13,19.05
116120,0,1,0,1,1,0,0,13,-88,-66.97,-55.15
116140,1,1,1,0,0,1,0,80,-51,-76.52,70.43
116160,1,1,1,0,0,0,0,-20,-99,-67.89,-97.18
116180,0,1,0,1,1,1,0,43,-19,-21.40,14.69
116200,0,1,1,1,1,1,0,-29,22,48.24,54.61
116220,0,1,0,1,1,1,1,8,82,-83.77,2.27
116240,0,0,0,1,1,1,1,88,36,56.17,-15.80
116260,0,1,0,1,0,1,0,90,31,17.95,46.04
116280,1,0,0,0,0,1,0,11,-4,-53.37,21.97
116300,1,1,0,0,0,1,1,60,13,46.44,61.50
116320,1,1,1,1,0,1,1,-2,-76,-58.91,54.34
116340,1,0,0,1,0,0,1,-99,12,-38.70,-42.27
116360,0,1,1,1,1,0,1,-94,-36,31.53,-10.66
116380,0,0,0,0,0,0,0,85,-99,75.63,86.58
116400,0,0,1,1,1,0,0,-46,-26,-15.97,-75.41
116420,1,0,0,1,1,0,1,29,-80,79.25,39.51
116440,1,1,0,1,1,0,0,-22,-59,-75.32,43.06
116460,1,0,1,1,1,0,1,74,52,-33.28,28.44
116480,0,1,1,0,1,0,1,78,-33,-59.67,53.79
116500,0,0,1,0,1,0,0,-52,51,16.42,-86.93
116520,0,0,1,1,1,0,1,-43,34,56.41,-95.06
116540,0,1,1,0,1,1,1,-91,11,2.55,89.34
116560,1,0,0,1,1,1,0,-46,-89,18.73,54.02
116580,0,0,0,0,0,1,1,1,-38,53.98,-17.28
116600,1,0,1,0,1,1,0,78,81,-83.41,-76.93
116620,0,1,0,0,0,0,0,-89,-84,85.07,44.00
116640,1,1,1,0,1,0,1,0,95,87.32,-62.50
116660,0,1,0,1,1,1,1,-19,-82,55.11,-6.43
116680,1,1,1,0,0,0,0,22,-45,-40.55,-91.64
116700,0,1,0,0,1,1,1,-60,-75,43.08,25.93
